time1,time2,state,hive_age,cubee,fob,fobr,foh,varroa,queen_age,queen_state,queen_cubee,queen_id,brood_pattern,stings,hid,hive_interacted
88,118,1,422,1,7.64108894786842,4.630812398151926,1.8513541004679448,,81.0,False,,63666_queen_0,4.999999999999999,0.0,63666,21
118,148,1,456,1,8.378873251102517,5.371269240981922,1.3129911052607917,0.0,115.0,False,,63666_queen_0,4.366483085366863,0.0,63666,22
148,177,1,488,1,9.000000000000002,3.531440081726753,5.212931637042796,2.0,147.0,False,,63666_queen_0,4.215628649556734,0.0,63666,22
177,207,1,515,0,10.000000000000002,3.0000000000000004,6.999999999999998,15.0,174.0,False,,63666_queen_0,4.0,1.0,63666,22
0,28,1,632,0,10.000000000000002,3.0000000000000004,6.999999999999999,,291.0,False,,63666_queen_0,4.0,1.0,63666,20
28,58,1,667,1,5.197052890437639,3.0000000000000004,6.999999999999999,,326.0,False,,63666_queen_0,4.0,1.0,63666,20
58,87,0,681,0,4.0,3.0000000000000004,6.999999999999999,,340.0,False,,63666_queen_0,4.0,1.0,63666,9
0,30,1,0,0,,,,,,,,,,,64640,22
30,59,1,21,0,15.0,1.0,,,,,,,,,64640,31
59,89,1,53,0,15.0,5.4772255750516585,,,,,,,,,64640,30
89,119,1,84,0,15.0,6.393189470768395,,,,,,,,,64640,31
119,148,1,119,1,15.0,6.999999999999999,2.579698118768644,,,,,,,,64640,33
148,178,1,144,1,15.0,6.999999999999999,2.0,,,,,,,,64640,33
178,207,1,161,0,15.0,6.999999999999999,2.0,,,,,,,,64640,20
0,27,1,259,0,15.0,6.999999999999999,2.0,,,,,,,,64640,31
0,29,1,333,0,7.3549946883191435,3.2554573718651216,3.5011890095411733,,,,,,4.0,4.0,64640,17
29,59,1,359,0,9.177963660484464,2.9340508927937803,5.997188379357324,,17.0,False,,64640_queen_0,4.625558584597794,0.0,64640,3
59,88,1,389,0,16.404891079500207,9.000000000000002,11.61303656947029,,47.0,False,,64640_queen_0,5.000000000000001,0.0,64640,3
88,118,1,419,0,22.57455693014932,6.519278311831384,22.456018243449325,,77.0,False,,64640_queen_0,5.000000000000001,1.452422856114325,64640,4
118,148,1,452,0,27.98660901206587,7.526262866441518,18.724106042507536,,110.0,False,,64640_queen_0,3.999999999999999,0.0,64640,4
148,177,1,477,0,11.000000000000007,3.000000000000001,12.000000000000005,,135.0,True,,64640_queen_0,4.0,4.0,64640,4
0,30,1,648,0,6.0,3.0000000000000004,12.0,,171.0,False,,64640_queen_1,4.0,4.0,64640,4
30,59,1,699,0,3.5026436781562325,2.9999999999999996,12.000000000000005,,222.0,False,,64640_queen_1,4.0,0.0,64640,3
59,89,1,730,1,7.6136942786686115,3.000000000000001,4.8478973477491065,,253.0,False,,64640_queen_1,4.505524250744116,0.0,64640,1
89,118,1,761,0,18.838378421533015,8.43545711960552,7.550629973077779,,284.0,False,,64640_queen_1,4.999999999999999,1.3660402567543954,64640,5
118,148,1,792,1,26.394502994742123,7.000000000000001,13.999999999999991,,315.0,False,,64640_queen_1,4.999999999999999,5.800012722841209,64640,6
148,178,1,809,0,27.999999999999996,9.000000000000002,15.0,,332.0,False,,64640_queen_1,4.0,1.0,64640,5
178,207,1,844,1,26.046433689554746,8.350085150404276,9.295847189895698,1.0,367.0,False,,64640_queen_1,5.000000000000001,1.0,64640,5
207,237,1,873,0,11.000000000000002,7.999999999999998,6.0,32.0,396.0,False,,64640_queen_1,4.999999999999999,1.0,64640,5
0,30,0,1021,0,11.000000000000002,7.999999999999998,6.000000000000001,,544.0,False,,64640_queen_1,4.999999999999999,1.0,64640,5
0,30,1,0,0,,,,,,,,,,,64641,15
30,59,1,21,0,7.999999999999995,1.0,,,,,,,,,64641,26
59,89,1,53,0,7.999999999999998,7.280387494528889,,,,,,,,,64641,18
89,119,1,84,0,7.999999999999998,8.423046835769206,,0.0,,,,,,,64641,16
119,148,1,119,1,7.999999999999995,6.133594735258075,7.000000000000001,0.0,,,,,,,64641,23
148,178,1,144,0,7.999999999999998,5.999999999999998,6.999999999999999,5.0,,,,,,,64641,22
0,27,1,265,0,7.999999999999998,6.0,6.999999999999999,,,,,,,,64641,22
27,57,0,301,0,7.999999999999998,6.0,6.999999999999999,,,,,,,,64641,16
0,30,1,0,0,,,,,,,,,,,64699,22
30,59,1,21,0,,,,,,,,,,,64699,31
59,89,1,53,0,,4.0,,,,,,,,,64699,30
89,119,1,84,0,,5.95172213677782,,,,,,,,,64699,31
119,148,1,119,1,,6.0,2.0,,,,,,,,64699,33
148,178,1,144,1,,6.0,2.0,,,,,,,,64699,33
178,207,1,161,0,,6.0,2.0,,,,,,,,64699,20
0,27,1,259,0,,6.0,2.0,,,,,,,,64699,31
0,29,1,333,0,4.4114569797683725,3.2589964444376918,2.9394689845511977,,,,,,4.0,2.0,64699,17
29,59,1,359,0,5.87652961863481,2.593635894114239,3.8639246970668046,,17.0,False,,64699_queen_0,4.333593798842202,0.0,64699,3
59,88,1,389,0,6.70820393249937,3.464101615137754,2.82842712474619,,47.0,False,,64699_queen_0,5.000000000000001,0.0,64699,3
88,118,1,419,0,10.432700717216585,7.428005876855817,4.527921484427267,,77.0,False,,64699_queen_0,2.7215800003487534,0.0,64699,4
118,148,1,452,1,9.486832980505138,4.4721359549995805,3.872983346207418,1.0,92.0,True,,64699_queen_0,3.464101615137753,0.0,64699,4
148,177,1,477,1,9.000000000000005,3.000000000000001,5.000000000000001,0.0,43.0,True,,64699_queen_1,4.0,2.0,64699,4
0,30,1,648,0,4.0,3.0000000000000004,4.999999999999999,,171.0,False,,64699_queen_2,4.0,2.0,64699,4
30,59,0,672,0,4.0,3.0000000000000004,4.999999999999999,,195.0,False,,64699_queen_2,4.0,2.0,64699,3
0,30,1,0,0,,,,,,,,,,,64851,22
30,59,1,21,0,10.000000000000007,1.0,,,,,,,,,64851,31
59,89,1,53,0,10.000000000000007,4.6935282242095635,,,,,,,,,64851,30
89,119,1,84,0,9.999999999999998,6.0,2.0,,,,,,,,64851,31
119,148,1,118,1,9.999999999999998,6.0,4.999999999999999,,,,,,,,64851,33
148,178,1,142,0,10.000000000000007,5.999999999999998,4.999999999999998,,,,,,,,64851,33
178,207,1,161,0,10.000000000000002,6.0,4.999999999999999,,,,,,,,64851,20
0,27,1,273,0,10.000000000000002,6.0,4.999999999999999,,,,,,,,64851,31
27,57,1,301,0,10.000000000000002,6.000000000000001,4.999999999999999,,,,,,,,64851,3
57,86,1,333,0,6.3376633710643056,4.578856970213327,4.999999999999999,,,,,,4.0,3.000000000000001,64851,17
86,116,1,365,0,9.321697517861582,4.439927641069868,5.695449916843937,,23.0,False,,64851_queen_0,5.000000000000001,0.0,64851,14
116,145,1,389,0,15.110063556705763,4.759131157937541,5.549021795570025,,47.0,False,,64851_queen_0,5.000000000000002,0.0,64851,19
145,175,1,426,0,19.96514011171062,6.988258395790222,12.068257287668482,,84.0,False,,64851_queen_0,4.5862365478647735,0.0,64851,23
175,205,1,442,0,29.762444135252064,7.999999999999998,19.88327471133211,,100.0,False,,64851_queen_0,4.999999999999999,0.0,64851,25
205,234,1,475,0,13.989920253751619,4.713847628826847,9.480940608110263,,133.0,False,,64851_queen_0,4.505524250744111,1.381912879967776,64851,26
234,264,1,517,0,10.392304845413266,3.0000000000000004,7.999999999999998,,175.0,False,,64851_queen_0,4.0,2.0,64851,18
0,30,1,567,0,9.000000000000002,3.0000000000000004,7.999999999999998,,225.0,False,,64851_queen_0,4.0,2.0,64851,24
0,28,1,638,0,9.000000000000002,3.0000000000000004,7.999999999999998,,296.0,False,,64851_queen_0,4.0,2.0,64851,24
28,58,1,668,1,7.255880258307195,3.0000000000000004,7.999999999999998,,326.0,False,,64851_queen_0,4.0,2.0,64851,23
58,87,1,699,1,9.814027379683743,3.000000000000001,7.999999999999998,,357.0,False,,64851_queen_0,4.0,0.0,64851,14
87,117,1,731,1,13.498567350406255,6.438701517650408,3.650035837300729,,389.0,False,,64851_queen_0,4.999999999999999,0.0,64851,24
117,146,1,760,0,20.19900987672418,9.486832980505133,9.949874371066208,,418.0,False,,64851_queen_0,4.472135954999578,1.414213562373095,64851,42
146,176,1,792,0,27.515460342497988,7.3001686119058435,24.694341535807773,,450.0,True,,64851_queen_0,4.452221859093993,1.0,64851,36
176,206,1,810,0,30.000000000000004,4.999999999999999,30.000000000000004,,18.0,False,,64851_queen_1,4.0,0.0,64851,36
206,235,1,851,1,21.553089045623167,3.305637005970508,10.631889407805089,,59.0,False,,64851_queen_1,3.5126594377990914,1.0,64851,34
235,265,1,876,0,12.157948196076202,2.0,6.999999999999998,26.0,84.0,False,,64851_queen_1,2.9999999999999996,0.0,64851,34
265,294,1,899,0,11.000000000000002,2.0,6.999999999999999,26.0,107.0,False,,64851_queen_1,3.0000000000000004,0.0,64851,18
294,324,1,928,0,11.000000000000002,2.0,6.999999999999999,38.0,136.0,False,,64851_queen_1,3.0000000000000004,0.0,64851,12
324,354,1,976,0,11.000000000000002,2.0,6.999999999999999,38.0,184.0,False,,64851_queen_1,3.0000000000000004,0.0,64851,11
354,381,1,985,0,11.000000000000002,2.0,6.999999999999999,38.0,193.0,False,,64851_queen_1,3.0000000000000004,0.0,64851,3
381,411,0,1019,0,10.999999999999996,2.0,6.999999999999999,,227.0,False,,64851_queen_1,3.0000000000000004,0.0,64851,30
0,29,1,28,0,6.999999999999998,2.0,,,,,,,,,65116,31
29,59,1,52,0,6.999999999999998,5.578003108649137,,,,,,,,,65116,30
59,89,1,90,0,6.999999999999999,6.999999999999999,4.999999999999999,0.0,,,,,,,65116,31
89,118,1,119,1,6.9999999999999964,6.9999999999999964,2.0,0.0,,,,,,,65116,33
118,148,1,134,0,6.999999999999998,6.999999999999998,2.0,35.0,,,,,,,65116,33
148,177,1,169,0,6.999999999999999,6.999999999999999,2.0,35.0,,,,,,,65116,20
0,27,1,260,0,6.999999999999999,6.999999999999999,2.0,,,,,,,,65116,31
0,29,0,317,0,6.999999999999999,6.999999999999999,2.0,,,,,,,,65116,17
0,29,1,15,0,10.000000000000007,5.999999999999998,,,,,,,,,65117,0
29,59,1,57,0,6.9999999999999964,4.472135954999578,,,,,,,,,65117,0
59,89,1,85,0,6.9999999999999964,6.552492895593747,1.0,,,,,,,,65117,0
89,118,1,121,1,6.999999999999999,6.932882913751411,6.198397337842421,,,,,,,,65117,24
118,148,1,135,0,6.999999999999998,6.999999999999998,6.999999999999998,,,,,,,,65117,23
0,30,1,203,0,6.999999999999999,6.999999999999999,6.999999999999999,,,,,,,,65117,23
30,60,1,231,0,6.999999999999999,6.999999999999999,6.999999999999999,,,,,,,,65117,23
60,87,1,269,0,6.999999999999999,6.999999999999999,6.999999999999999,,,,,,,,65117,23
0,29,1,318,0,6.999999999999999,6.999999999999999,6.999999999999999,,,,,,,2.0,65117,19
29,59,1,353,0,4.5015833138014365,3.606301367328253,3.606301367328253,,14.0,False,,65117_queen_0,4.0,0.0,65117,20
59,88,1,384,0,6.62890803467997,3.5652049159320067,2.626527804403767,,45.0,False,,65117_queen_0,4.573050519273263,0.0,65117,19
88,118,1,423,0,20.39164773919319,10.87277955374522,8.140354794206957,,84.0,False,,65117_queen_0,5.000000000000003,0.0,65117,21
118,148,1,454,0,24.110527176434914,8.841630848323703,11.093016083525548,,115.0,False,,65117_queen_0,4.4560692673414115,0.0,65117,22
148,177,1,480,0,19.999999999999996,6.0,15.0,,141.0,False,,65117_queen_0,4.999999999999999,2.0,65117,22
177,207,1,513,0,19.999999999999996,6.0,15.0,,174.0,False,,65117_queen_0,4.999999999999999,2.0,65117,22
0,28,1,630,0,19.999999999999996,6.0,15.0,,291.0,False,,65117_queen_0,4.999999999999999,2.0,65117,20
28,58,1,665,1,10.747473804752302,6.0,32.1662381520159,,326.0,False,,65117_queen_0,4.999999999999999,2.0,65117,20
58,87,1,693,0,7.000000000000001,5.32946286505237,11.65518871288209,,354.0,False,,65117_queen_0,4.999999999999999,0.0,65117,9
87,117,1,730,0,8.45837016765436,3.8856732146708706,4.827368669206373,,391.0,False,,65117_queen_0,3.246520599114974,1.3519930592923741,65117,10
117,146,1,756,0,7.000000000000001,7.000000000000001,3.0869379117326172,,417.0,False,,65117_queen_0,4.0,1.0,65117,10
146,176,1,784,0,17.72322019144866,9.445999461232361,6.971667693765239,,445.0,False,,65117_queen_0,5.000000000000002,2.4279936933871076,65117,11
176,206,1,815,0,18.000000000000004,11.000000000000007,13.0,,476.0,False,,65117_queen_0,4.0,2.9999999999999996,65117,11
206,235,1,847,0,17.983837531183877,7.000000000000001,10.722363590104461,0.0,508.0,False,,65117_queen_0,3.4879106804427247,0.0,65117,11
235,265,1,873,0,12.546455719215983,6.999999999999998,8.999999999999998,4.0,534.0,False,,65117_queen_0,4.0,0.0,65117,11
0,30,1,1018,1,6.0,6.999999999999999,9.000000000000002,,679.0,False,,65117_queen_0,4.0,0.0,65117,11
30,59,1,1056,0,2.0,0.0,9.000000000000002,,717.0,False,,65117_queen_0,4.0,0.0,65117,9
59,89,1,1091,0,1.624504792712471,0.0,8.999999999999998,,752.0,False,,65117_queen_0,4.0,0.0,65117,11
89,118,1,1122,0,1.3348398541700344,0.0,8.999999999999998,,783.0,False,,65117_queen_0,4.0,0.0,65117,12
118,148,1,1141,0,2.0,2.0,1.0,,802.0,True,,65117_queen_0,4.0,0.0,65117,12
148,178,1,1180,0,2.4494897427831783,1.414213562373095,1.0,,39.0,False,,65117_queen_1,2.0,0.0,65117,12
178,207,1,1197,1,2.0,2.0,1.0,,56.0,False,,65117_queen_1,2.0,0.0,65117,13
207,237,1,1239,0,2.0,2.0,1.0,,98.0,False,,65117_queen_1,2.0,0.0,65117,13
0,29,1,28,0,9.999999999999998,0.0,,,,,,,,,65184,31
29,59,1,52,0,10.000000000000002,4.527921484427266,,,,,,,,,65184,30
59,89,1,90,0,9.999999999999998,2.7755338306002537,3.000000000000001,0.0,,,,,,,65184,31
89,118,1,119,1,10.000000000000007,5.999999999999998,2.9999999999999996,0.0,,,,,,,65184,33
118,148,1,134,0,10.000000000000002,6.0,3.0000000000000004,8.0,,,,,,,65184,33
148,177,1,169,0,10.000000000000002,6.0,3.0000000000000004,8.0,,,,,,,65184,20
0,27,0,260,0,10.000000000000002,6.0,3.0000000000000004,,,,,,,,65184,31
0,29,1,28,0,,4.999999999999999,,,,,,,,,65236,31
29,59,1,52,0,,5.878937969102394,,,,,,,,,65236,30
59,89,1,90,0,,6.962119966422049,6.753388209757512,,,,,,,,65236,31
89,118,1,119,1,,6.0,6.0,,,,,,,,65236,33
118,148,1,150,0,,6.0,6.0,,,,,,,,65236,33
0,27,1,260,0,,6.000000000000001,6.000000000000001,,,,,,,,65236,31
0,29,1,332,0,2.9999999999999996,3.339539473417752,4.145738639903329,,,,,,2.0,5.982806498295809,65236,17
29,59,1,364,0,3.2625841316651107,1.4556531828421873,3.7914203050317727,,23.0,False,,65236_queen_0,2.408454739944763,5.828266537050577,65236,14
59,88,1,388,0,3.4858338468826218,2.0,3.0999103222326716,,47.0,False,,65236_queen_0,3.44250487174872,0.0,65236,19
88,118,1,416,0,4.401420420561973,2.3795655789687724,5.000000000000001,,75.0,False,,65236_queen_0,4.0,0.0,65236,23
118,148,1,441,0,4.9459171527872074,3.3458911637709745,4.59421202153969,,100.0,False,,65236_queen_0,3.9999999999999973,0.0,65236,25
148,177,1,483,0,10.499629525890978,5.8454124975320205,3.944289642566339,1.0,142.0,False,,65236_queen_0,3.9999999999999982,0.0,65236,26
0,30,1,566,0,12.0,4.999999999999999,4.999999999999999,23.0,225.0,False,,65236_queen_0,4.0,0.0,65236,24
0,28,1,637,0,12.0,4.999999999999999,4.999999999999999,,296.0,False,,65236_queen_0,4.0,0.0,65236,24
28,58,0,667,0,12.0,4.999999999999999,4.999999999999999,,326.0,False,,65236_queen_0,4.0,0.0,65236,23
0,29,1,26,0,,,,,,,,,,,65902,27
29,59,1,47,0,,4.898979485566356,,,,,,,,,65902,23
59,89,1,89,0,,6.683654675876509,,,,,,,,,65902,23
89,118,1,117,0,,4.999999999999999,4.999999999999999,,,,,,,,65902,23
118,148,1,142,0,,4.999999999999999,4.999999999999999,,,,,,,,65902,23
0,30,1,231,0,,4.999999999999999,4.999999999999999,,,,,,,,65902,23
30,57,1,252,0,,4.999999999999999,4.999999999999999,,,,,,,,65902,23
0,29,1,325,0,,4.999999999999999,4.999999999999999,25.0,,,,,,6.0,65902,20
29,59,0,348,0,2.9999999999999996,2.0,4.0,0.0,0.0,False,,,2.0,0.0,65902,25
0,29,1,25,0,,,,,,,,,,,65903,27
29,59,1,59,0,,5.884019998509577,,,,,,,,,65903,23
59,89,1,89,0,,6.9999999999999964,,0.0,,,,,,,65903,23
89,118,1,116,0,,5.770106651823702,4.0,0.0,,,,,,,65903,23
118,148,1,142,0,,6.000000000000001,4.0,1.0,,,,,,,65903,23
0,30,1,231,0,,6.0,4.0,,,,,,,,65903,23
30,57,1,252,0,,6.0,4.0,,,,,,,,65903,23
0,29,0,325,0,,5.999999999999998,4.0,,,,,,,,65903,20
0,29,1,25,0,,,,,,,,,,,65904,27
29,59,1,59,0,,5.600512592233343,,,,,,,,,65904,23
59,89,1,85,0,,7.16203809592955,,,,,,,,,65904,23
89,118,1,116,1,,5.999999999999998,5.999999999999998,,,,,,,,65904,23
118,148,1,142,0,,6.0,6.0,,,,,,,,65904,23
0,30,1,231,0,,6.0,6.0,,,,,,,,65904,23
30,57,1,252,0,,6.0,6.0,,,,,,,,65904,23
0,29,1,325,0,,5.999999999999998,5.999999999999998,,,,,,,1.0,65904,20
29,59,1,357,0,6.082201995573405,3.3019272488946254,4.1622867035158295,,,,,,3.9999999999999973,3.6279477421631876,65904,25
59,88,1,385,0,4.242640687119286,2.4494897427831783,3.872983346207417,,14.0,False,,65904_queen_0,4.0,0.0,65904,21
88,118,1,415,0,8.904443718187988,4.452221859093993,3.999999999999999,,44.0,False,,65904_queen_0,4.999999999999999,0.0,65904,25
118,148,1,448,0,10.026965649533444,3.999999999999999,1.9999999999999998,0.0,77.0,False,,65904_queen_0,4.5106829899326355,0.0,65904,21
148,177,1,471,0,13.999999999999991,3.000000000000001,4.0,2.0,100.0,False,,65904_queen_0,4.999999999999999,2.0,65904,22
177,207,1,516,0,9.000000000000002,3.0000000000000004,4.0,2.0,145.0,False,,65904_queen_0,4.999999999999999,2.0,65904,22
0,30,1,570,0,9.000000000000002,3.0000000000000004,4.0,,199.0,False,,65904_queen_0,4.999999999999999,2.0,65904,21
0,28,1,630,0,9.000000000000002,3.0000000000000004,4.0,,259.0,False,,65904_queen_0,4.999999999999999,2.0,65904,21
28,58,0,644,0,9.000000000000002,3.0000000000000004,4.0,,273.0,False,,65904_queen_0,4.999999999999999,2.0,65904,21
0,29,1,26,0,,,,,,,,,,,65905,27
29,59,1,47,0,,7.019394517802929,,,,,,,,,65905,23
59,89,1,89,0,,7.999999999999998,,,,,,,,,65905,23
89,118,1,117,0,,2.9999999999999996,,,,,,,,,65905,23
118,148,1,142,0,,3.0000000000000004,,,,,,,,,65905,23
0,30,1,231,0,,3.0000000000000004,,,,,,,,,65905,23
30,57,1,252,0,,3.0000000000000004,,,,,,,,,65905,23
0,29,1,325,0,10.000000000000007,3.0000000000000004,,,,,,,,6.999999999999999,65905,20
29,59,1,357,0,9.669468821857006,3.9999999999999973,5.425534874860983,,9.0,False,,65905_queen_0,4.66822240636634,4.90140225093822,65905,25
59,88,1,385,0,9.926647354857902,4.789859484593613,6.492686763432528,,37.0,False,,65905_queen_0,4.527921484427264,0.0,65905,21
88,118,1,415,0,22.229758194850138,8.671210197734162,12.909008395235302,,67.0,False,,65905_queen_0,4.445951638970028,3.4904263977183443,65905,25
118,148,1,448,1,29.542836461794867,9.703825261128406,14.515201111050898,0.0,100.0,False,,65905_queen_0,5.000000000000001,3.6317004244474798,65905,21
148,177,1,471,1,26.2437021095961,7.621817510510991,17.299723736332847,1.0,123.0,False,,65905_queen_0,4.999999999999999,7.8330944602528065,65905,22
177,207,1,516,0,9.000000000000002,6.999999999999998,17.999999999999996,1.0,168.0,False,,65905_queen_0,4.999999999999999,7.999999999999998,65905,22
0,30,1,570,0,9.000000000000002,6.999999999999999,17.999999999999996,,222.0,False,,65905_queen_0,4.999999999999999,7.999999999999998,65905,21
0,28,1,630,0,9.000000000000002,6.999999999999999,17.999999999999996,,282.0,False,,65905_queen_0,4.999999999999999,7.999999999999998,65905,21
28,58,0,644,0,9.000000000000002,6.999999999999999,17.999999999999996,,296.0,False,,65905_queen_0,4.999999999999999,7.999999999999998,65905,21
0,29,1,26,0,,,,,,,,,,,65906,27
29,59,1,47,0,,2.82842712474619,,,,,,,,,65906,23
59,89,1,89,0,,6.316359597656379,,0.0,,,,,,,65906,23
89,118,1,117,0,,5.999999999999998,6.9999999999999964,0.0,,,,,,,65906,23
118,148,1,142,0,,6.000000000000001,6.999999999999999,5.0,,,,,,,65906,23
0,30,1,231,0,,6.0,6.999999999999999,,,,,,,,65906,23
30,57,1,252,0,,6.0,6.999999999999999,,,,,,,,65906,23
57,87,0,297,0,,6.0,6.999999999999999,,,,,,,,65906,3
0,29,1,25,0,,,,,,,,,,,65907,27
29,59,1,59,0,,6.004988182971608,,,,,,,,,65907,23
59,89,1,85,0,,7.096303477461985,,,,,,,,,65907,23
89,118,1,116,0,,7.999999999999995,7.999999999999995,,,,,,,,65907,23
118,148,1,142,0,,7.999999999999998,7.999999999999998,,,,,,,,65907,23
0,30,1,231,0,,7.999999999999998,7.999999999999998,,,,,,,,65907,23
30,57,1,252,0,,7.999999999999998,7.999999999999998,,,,,,,,65907,23
0,29,1,325,0,4.999999999999999,7.999999999999995,7.999999999999995,,,,,,,1.0,65907,20
29,59,1,357,0,7.047930839888256,3.6267884071802974,2.5805716981053415,,,,,,5.000000000000001,1.503891366102458,65907,3
59,88,1,385,0,9.53237547551268,3.41909831953882,4.378440317044339,,,,,,4.5177271545954705,1.4594801056814461,65907,5
88,118,1,415,0,19.794938977925334,7.999999999999998,7.999999999999998,,,,,,4.999999999999999,4.0,65907,5
118,148,1,451,0,21.016199961235,8.984278247117675,5.457289618812137,0.0,,,,,4.999999999999999,9.000000000000002,65907,5
148,177,1,469,0,17.99999999999999,6.0,9.000000000000005,15.0,,,,,4.999999999999999,3.000000000000001,65907,5
177,207,1,516,0,4.0,6.0,9.000000000000002,15.0,,,,,4.999999999999999,3.0000000000000004,65907,5
0,30,1,570,0,4.0,6.0,9.000000000000002,,,,,,4.999999999999999,3.0000000000000004,65907,5
0,30,0,644,0,4.0,6.0,9.000000000000002,,,,,,4.999999999999999,3.0000000000000004,65907,5
0,29,1,25,0,,,,,,,,,,,65908,27
29,59,1,59,0,,4.362618318383248,,,,,,,,,65908,23
59,89,1,85,0,,5.36320416323126,,0.0,,,,,,,65908,23
89,118,1,116,0,,6.9999999999999964,4.0,0.0,,,,,,,65908,23
118,148,1,142,0,,6.999999999999999,4.0,0.0,,,,,,,65908,23
0,30,1,231,0,,6.999999999999999,4.0,,,,,,,,65908,23
30,57,1,252,0,,6.999999999999999,4.0,,,,,,,,65908,23
0,29,0,314,0,,6.999999999999999,4.0,,,,,,,,65908,20
0,29,1,25,0,,,,,,,,,,,65909,27
29,59,1,59,0,,4.003205089611072,,,,,,,,,65909,23
59,89,1,89,0,,5.3946365459939924,,0.0,,,,,,,65909,23
89,118,1,116,1,,5.313292845913053,2.0,1.0,,,,,,,65909,23
118,148,1,142,0,,4.999999999999999,2.0,2.0,,,,,,,65909,23
0,30,1,231,0,,4.999999999999999,2.0,,,,,,,,65909,23
30,57,1,252,0,,4.999999999999999,2.0,,,,,,,,65909,23
0,29,0,314,0,,4.999999999999999,2.0,,,,,,,,65909,20
0,29,1,26,0,,,,,,,,,,,65910,27
29,59,1,47,0,,10.529091776704405,,,,,,,,,65910,23
59,89,1,89,0,,5.562212917942638,,0.0,,,,,,,65910,23
89,118,1,117,0,,1.241857812073484,13.0,0.0,,,,,,,65910,23
118,148,1,142,0,,1.0,13.0,2.0,,,,,,,65910,23
0,30,1,231,0,,1.0,13.0,,,,,,,,65910,23
30,57,1,252,0,,1.0,13.0,,,,,,,,65910,23
0,29,0,314,0,,1.0,13.0,,,,,,,,65910,20
0,29,1,25,0,,,,,,,,,,,65911,27
29,59,1,59,0,,4.9931957540410945,,,,,,,,,65911,23
59,89,1,85,0,,7.444980318709535,,,,,,,,,65911,23
89,118,1,116,0,,7.999999999999995,4.999999999999998,,,,,,,,65911,23
118,148,1,142,0,,7.999999999999998,4.999999999999999,,,,,,,,65911,23
0,30,1,231,0,,7.999999999999998,4.999999999999999,,,,,,,,65911,23
30,57,1,252,0,,7.999999999999998,4.999999999999999,,,,,,,,65911,23
0,29,1,325,0,4.999999999999999,7.999999999999995,4.999999999999999,,,,,,,0.0,65911,20
29,59,1,357,0,2.8382195329372593,1.290939197947405,2.9660435953162407,,11.0,False,,65911_queen_0,3.1771893204150157,0.0,65911,25
59,88,1,385,0,4.9423522114918335,2.471176105745917,1.0,,39.0,False,,65911_queen_0,5.000000000000002,0.0,65911,21
88,118,1,415,0,10.979713203734422,5.817382503506297,2.0,,69.0,False,,65911_queen_0,4.999999999999999,0.0,65911,25
118,148,1,448,0,16.395605723620918,7.971720731616216,1.3974131491568424,0.0,102.0,False,,65911_queen_0,4.489374755503846,0.0,65911,21
148,177,1,471,0,15.0,6.0,6.999999999999999,1.0,125.0,False,,65911_queen_0,4.0,4.0,65911,22
177,207,1,516,0,7.999999999999998,5.999999999999998,6.999999999999999,1.0,170.0,False,,65911_queen_0,4.0,4.0,65911,22
0,30,1,570,0,7.999999999999998,6.0,6.999999999999999,,224.0,False,,65911_queen_0,4.0,4.0,65911,21
0,28,1,630,0,7.999999999999998,6.0,6.999999999999999,,284.0,False,,65911_queen_0,4.0,4.0,65911,21
28,58,0,644,0,7.999999999999998,6.0,6.999999999999999,,298.0,False,,65911_queen_0,4.0,4.0,65911,21
0,29,1,24,0,,,,,,,,,,,65912,27
29,59,1,58,0,,5.66770334975303,,,,,,,,,65912,23
59,89,1,84,0,,7.599506521080153,,,,,,,,,65912,23
89,118,1,115,1,,5.999999999999998,4.999999999999998,,,,,,,,65912,23
118,148,1,141,0,,6.000000000000001,4.999999999999999,,,,,,,,65912,23
0,30,1,230,0,,6.0,4.999999999999999,,,,,,,,65912,23
30,57,1,251,0,,6.0,4.999999999999999,,,,,,,,65912,23
0,29,1,324,0,5.999999999999998,5.999999999999998,4.999999999999999,,,,,,,5.999999999999998,65912,20
29,59,1,356,0,7.6663929838675005,3.7007757122895932,3.5874501483434624,,,,,,4.026812599333972,3.071878423763031,65912,25
59,88,1,384,0,10.99795540770537,5.498977703852681,4.45049439501021,,,,,,5.000000000000002,0.0,65912,21
88,118,1,414,0,11.433721277500618,5.806518284735147,6.818354506897592,,,,,,4.41703772222759,0.0,65912,25
118,148,1,447,0,10.194891981545554,3.000000000000001,6.525863635230896,0.0,0.0,False,,,4.007149505888411,1.6097281681605395,65912,21
148,177,1,470,0,8.999999999999998,4.51440225723717,7.189462609625456,4.0,23.0,False,,65912_queen_0,4.182558210365093,1.0,65912,22
